         1079090 function calls (1068027 primitive calls) in 10.054 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       78    0.000    0.000    0.000    0.000 _internal.py:792(<genexpr>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:17(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
       23    0.000    0.000    0.000    0.000 rcsetup.py:364(validate_color_or_auto)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 text.py:106(Text)
        1    0.000    0.000    0.013    0.013 textpath.py:1(<module>)
        1    0.000    0.000    0.003    0.003 table.py:20(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:1490(IO)
       10    0.000    0.000    0.000    0.000 grad_mode.py:89(__exit__)
        1    0.000    0.000    0.004    0.004 context.py:1(<module>)
        1    0.000    0.000    0.001    0.001 constraint_registry.py:66(<module>)
        1    0.000    0.000    0.000    0.000 continuous_bernoulli.py:11(ContinuousBernoulli)
        1    0.000    0.000    0.001    0.001 graph_module.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fusion_patterns.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sampler.py:1(<module>)
        9    0.000    0.000    0.000    0.000 _torch_docs.py:9(parse_kwargs)
        3    0.000    0.000    0.000    0.000 {built-in method posix.close}
        1    0.000    0.000    0.000    0.000 os.py:1006(close)
       11    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
      105    0.000    0.000    0.000    0.000 __init__.py:218(wrapper)
       26    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        1    0.000    0.000    0.003    0.003 bz2.py:5(<module>)
        8    0.000    0.000    0.000    0.000 deprecation.py:453(<listcomp>)
        1    0.000    0.000    0.003    0.003 py3k.py:12(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:399(_init)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
       14    0.000    0.000    0.000    0.000 pyparsing.py:4506(__str__)
        1    0.000    0.000    0.003    0.003 _parser.py:30(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1359(SubplotTool)
        2    0.000    0.000    0.001    0.000 container.py:1(<module>)
        1    0.000    0.000    0.001    0.001 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:225(ThetaLocator)
        1    0.000    0.000    0.000    0.000 backend_agg.py:66(RendererAgg)
       20    0.000    0.000    0.000    0.000 typing.py:685(__mro_entries__)
       40    0.000    0.000    0.000    0.000 typing.py:832(<genexpr>)
        1    0.000    0.000    0.000    0.000 memory.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _state.py:7(<module>)
        1    0.000    0.000    0.002    0.002 header.py:5(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
        9    0.000    0.000    0.000    0.000 _torch_docs.py:23(<dictcomp>)
        2    0.000    0.000    0.000    0.000 normalization.py:1(<module>)
       93    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method posix.waitpid}
        3    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.display_is_valid}
        1    0.000    0.000    0.004    0.004 __init__.py:138(_check_versions)
       29    0.000    0.000    0.000    0.000 inspect.py:1837(_signature_is_functionlike)
       10    0.000    0.000    0.000    0.000 __init__.py:1614(isEnabledFor)
        1    0.000    0.000    0.000    0.000 pathlib.py:620(PurePath)
        1    0.000    0.000    0.000    0.000 pathlib.py:1010(Path)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        1    0.000    0.000    0.001    0.001 arraysetops.py:27(<module>)
        4    0.000    0.000    0.000    0.000 uuid.py:121(__init__)
       18    0.000    0.000    0.000    0.000 transforms.py:53(_make_str_method)
        1    0.000    0.000    0.000    0.000 transforms.py:235(BboxBase)
        1    0.000    0.000    0.021    0.021 fontconfig_pattern.py:6(<module>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:852(__iadd__)
       16    0.000    0.000    0.000    0.000 pyparsing.py:4278(__str__)
       25    0.000    0.000    0.000    0.000 pyparsing.py:4841(__init__)
       27    0.000    0.000    0.000    0.000 pyparsing.py:5098(__init__)
        1    0.000    0.000    0.000    0.000 pyplot.py:2327(<listcomp>)
        1    0.000    0.000    0.001    0.001 afm.py:36(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:628(<dictcomp>)
      102    0.000    0.000    0.000    0.000 patches.py:1923(<genexpr>)
        1    0.000    0.000    0.001    0.001 patches.py:1954(BoxStyle)
        1    0.000    0.000    0.001    0.001 art3d.py:8(<module>)
       15    0.000    0.000    0.000    0.000 _jit_internal.py:251(boolean_dispatch)
       12    0.000    0.000    0.002    0.000 _builtins.py:140(_register_builtin)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
       46    0.000    0.000    0.000    0.000 constraint_registry.py:87(register)
       34    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
       10    0.000    0.000    0.000    0.000 tokenize.py:380(find_cookie)
        1    0.000    0.000    0.001    0.001 selectors.py:5(<module>)
        8    0.000    0.000    0.000    0.000 deprecation.py:518(suppress_matplotlib_deprecation_warning)
        1    0.000    0.000    0.000    0.000 numerictypes.py:412(_construct_lookups)
        1    0.000    0.000    0.000    0.000 records.py:35(<module>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:109(<module>)
     12/2    0.000    0.000    0.000    0.000 pyparsing.py:2270(makeOptionalList)
        1    0.000    0.000    0.001    0.001 _enums.py:11(<module>)
        1    0.000    0.000    0.001    0.001 markers.py:128(<module>)
        3    0.000    0.000    0.000    0.000 patches.py:1930(<listcomp>)
        3    0.000    0.000    0.001    0.000 _pylab_helpers.py:78(destroy_all)
        1    0.000    0.000    0.000    0.000 figure.py:2136(Figure)
        1    0.000    0.000    0.000    0.000 backend_agg.py:388(FigureCanvasAgg)
        9    0.000    0.000    0.000    0.000 tensor.py:16(_wrap_type_error_to_not_implemented)
        1    0.000    0.000    0.001    0.001 tensor.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _jit_internal.py:566(get_class_name_lineno)
        1    0.000    0.000    0.006    0.006 reductions.py:1(<module>)
        1    0.000    0.000    0.001    0.001 utils.py:5(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
        1    0.000    0.000    0.000    0.000 graph.py:68(Graph)
        1    0.000    0.000    0.001    0.001 graph.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
       57    0.000    0.000    0.000    0.000 enum.py:628(name)
        2    0.000    0.000    0.001    0.001 traceback.py:193(format_stack)
       27    0.000    0.000    0.000    0.000 pathlib.py:1115(glob)
        1    0.000    0.000    0.000    0.000 deprecation.py:11(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._multiprocessing_init}
       15    0.000    0.000    0.000    0.000 arrayprint.py:1473(_array_str_implementation)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6715(<genexpr>)
        1    0.000    0.000    0.000    0.000 hermite.py:77(<module>)
       27    0.000    0.000    0.000    0.000 rcsetup.py:725(_validate_greaterequal0_lessequal1)
       95    0.000    0.000    0.000    0.000 pyparsing.py:285(<genexpr>)
       16    0.000    0.000    0.000    0.000 pyparsing.py:2292(__or__)
       97    0.000    0.000    0.000    0.000 pyparsing.py:5705(<genexpr>)
       16    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
        1    0.000    0.000    0.000    0.000 _common.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyplot.py:2027(get_plot_commands)
        1    0.000    0.000    0.000    0.000 colorbar.py:338(ColorbarBase)
        1    0.000    0.000    0.008    0.008 cm.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:158(<dictcomp>)
        4    0.000    0.000    0.000    0.000 dataclasses.py:657(_get_field)
        1    0.000    0.000    0.001    0.001 gridspec.py:10(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:775(PolarAxes)
        1    0.000    0.000    0.001    0.001 _six.py:21(<module>)
        1    0.000    0.000    0.002    0.002 gradcheck.py:1(<module>)
        1    0.000    0.000    0.001    0.001 loss.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pooling.py:1(<module>)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 distribution.py:7(Distribution)
        1    0.000    0.000    0.001    0.001 symbolic_trace.py:1(<module>)
       35    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       71    0.000    0.000    0.000    0.000 enum.py:203(<genexpr>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
        1    0.000    0.000    0.000    0.000 twodim_base.py:473(vander)
       24    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.002    0.002 gzip.py:4(<module>)
        1    0.000    0.000    0.001    0.001 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1509(datetime)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:67(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_types)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:231(_add_array_type)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:71(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        4    0.000    0.000    0.000    0.000 function_base.py:2048(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:74(__call__)
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
        1    0.000    0.000    0.000    0.000 legendre.py:81(<module>)
        1    0.000    0.000    0.000    0.000 hermite_e.py:77(<module>)
        1    0.000    0.000    0.001    0.001 base64.py:3(<module>)
        1    0.000    0.000    0.001    0.001 uuid.py:45(<module>)
       71    0.000    0.000    0.000    0.000 pyparsing.py:2441(leaveWhitespace)
       12    0.000    0.000    0.000    0.000 pyparsing.py:5673(<lambda>)
        1    0.000    0.000    0.012    0.012 backend_macosx.py:1(<module>)
       16    0.000    0.000    0.000    0.000 _jit_internal.py:550(_overload)
        1    0.000    0.000    0.000    0.000 rendezvous.py:1(<module>)
        1    0.000    0.000    0.000    0.000 internal.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 optimizer.py:33(__init__)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
       27    0.000    0.000    0.000    0.000 utils.py:95(__init__)
        1    0.000    0.000    0.000    0.000 von_mises.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake_quantize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 worker.py:5(<module>)
        2    0.000    0.000    0.001    0.000 batchnorm.py:1(<module>)
       48    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
      103    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        7    0.000    0.000    0.014    0.002 __init__.py:109(import_module)
       29    0.000    0.000    0.000    0.000 enum.py:633(value)
       10    0.000    0.000    0.000    0.000 sre_parse.py:258(getwhile)
       12    0.000    0.000    0.000    0.000 textwrap.py:465(indent)
        1    0.000    0.000    0.004    0.004 __init__.py:71(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:73(_determine_error_states)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       57    0.000    0.000    0.000    0.000 __init__.py:154(<genexpr>)
        1    0.000    0.000    0.001    0.001 __init__.py:11(<module>)
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:65(_bits_of)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
        1    0.000    0.000    0.001    0.001 decimal.py:2(<module>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:128(_validate_date)
       12    0.000    0.000    0.000    0.000 __init__.py:38(__getattr__)
        1    0.000    0.000    0.000    0.000 ImageFile.py:30(<module>)
       58    0.000    0.000    0.000    0.000 pyparsing.py:642(__bool__)
       10    0.000    0.000    0.003    0.000 pyparsing.py:5120(__init__)
       17    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        1    0.000    0.000    0.002    0.002 decoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:401(MathTextParser)
        1    0.000    0.000    0.001    0.001 offsetbox.py:23(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:35(Tick)
        1    0.000    0.000    0.000    0.000 _utils_internal.py:2(<module>)
        1    0.000    0.000    0.001    0.001 common_types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.001    0.001 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 constraints.py:21(<module>)
        1    0.000    0.000    0.000    0.000 dataloader.py:69(DataLoader)
       62    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       71    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
